iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TZA,Africa,Tanzania,2021-04-04,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-05,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-06,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-07,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-08,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-09,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-10,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-11,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-12,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-13,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-14,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-15,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-16,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-17,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-18,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-19,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-20,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-21,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-22,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-23,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-24,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-25,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-26,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-27,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-28,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-29,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-04-30,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-01,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-02,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-03,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-04,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-05,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-06,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-07,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-08,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-09,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-10,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-11,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-12,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-13,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-14,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-15,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-16,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-17,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-18,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-19,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-20,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-21,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-22,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-23,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-24,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-25,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-26,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-27,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-28,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-29,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-30,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-05-31,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-01,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-02,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-03,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-04,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-05,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-06,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-07,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-08,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-09,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-10,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-11,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-12,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-13,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-14,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-15,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-16,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-17,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
TZA,Africa,Tanzania,2021-06-18,509.0,0.0,0.0,21.0,0.0,0.0,8.277,0.0,0.0,0.341,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,61498438.0,64.699,17.7,3.108,1.874,2683.304,49.1,217.288,5.75,3.3,26.7,47.953,0.7,65.46,0.529,,,,
